iter	RMSE
1682	259.5175008
1683	259.4844622
1684	259.4535123
1685	259.4209372
1686	259.3893691
1687	259.3569026
1688	259.3255529
1689	259.2901472
1690	259.2584041
1691	259.2250984
1692	259.1943532
1693	259.1653898
1694	259.1318885
1695	259.0985812
1696	259.0663101
1697	259.0320614
1698	259.0000635
1699	258.9675968
1700	258.9343049
1701	258.9017825
1702	258.8710715
1703	258.8399715
1704	258.8082275
1705	258.7762439
1706	258.7429161
1707	258.709693
1708	258.6824945
1709	258.6523387
1710	258.6187863
1711	258.5858524
1712	258.5515437
1713	258.5178406
1714	258.4874492
1715	258.4554427
1716	258.422264
1717	258.390479
1718	258.362799
1719	258.3317418
1720	258.2998405
1721	258.2680587
1722	258.2331001
1723	258.2011938
1724	258.1686345
1725	258.1388204
1726	258.1109285
1727	258.0783316
1728	258.0509005
1729	258.0230854
1730	257.9919502
1731	257.9541478
1732	257.9229466
1733	257.8897687
1734	257.8526172
1735	257.8231508
1736	257.7906216
1737	257.7551375
1738	257.7282262
1739	257.6971639
1740	257.6641772
1741	257.6345944
1742	257.6024509
1743	257.572543
1744	257.540818
1745	257.5089927
1746	257.4819533
1747	257.4541032
1748	257.4276006
1749	257.3980267
1750	257.3671534
1751	257.3305182
1752	257.2998607
1753	257.2689276
1754	257.2437644
1755	257.2107034
1756	257.1821636
1757	257.1553885
1758	257.1230694
1759	257.0929288
1760	257.0586033
1761	257.0311195
1762	257.0001572
1763	256.968436
1764	256.9366754
1765	256.9054793
1766	256.8805938
1767	256.855192
1768	256.8237466
1769	256.7940656
1770	256.765095
1771	256.7340289
1772	256.702456
1773	256.6752517
1774	256.6484695
1775	256.6179419
1776	256.5824065
1777	256.5524923
1778	256.5217667
1779	256.4954626
1780	256.4710143
1781	256.4408
1782	256.4094962
1783	256.3793695
1784	256.3511659
1785	256.3205135
1786	256.293702
1787	256.2684236
1788	256.2362429
1789	256.2085343
1790	256.1778351
1791	256.1423223
1792	256.1142153
1793	256.0838177
1794	256.053994
1795	256.0178818
1796	255.9869392
1797	255.9575722
1798	255.9261626
1799	255.8992409
1800	255.8676067
1801	255.8417598
1802	255.8121745
1803	255.7825946
1804	255.7568839
1805	255.7282291
1806	255.6976929
1807	255.666674
1808	255.6354712
1809	255.6057088
1810	255.5720716
1811	255.5420948
1812	255.508298
1813	255.4793922
1814	255.452703
1815	255.4237223
1816	255.3922635
1817	255.3633322
1818	255.3344723
1819	255.3086542
1820	255.2783632
1821	255.2437325
1822	255.213741
1823	255.1853392
1824	255.1587517
1825	255.1307088
1826	255.1051069
1827	255.080573
1828	255.0581053
1829	255.0298706
1830	255.0028834
1831	254.9759535
1832	254.9458302
1833	254.9163445
1834	254.8849565
1835	254.8581375
1836	254.8238826
1837	254.7977485
1838	254.7712088
1839	254.7463964
1840	254.7177278
1841	254.6931169
1842	254.658138
1843	254.631202
1844	254.6062585
1845	254.5755443
1846	254.5463705
1847	254.5176285
1848	254.4832899
1849	254.4531684
1850	254.4164447
1851	254.3841055
1852	254.3547063
1853	254.3319938
1854	254.3057867
1855	254.2799363
1856	254.2520926
1857	254.2253382
1858	254.1977395
1859	254.1742265
1860	254.1493841
1861	254.121209
1862	254.0942403
1863	254.0689469
1864	254.0387069
1865	254.0085234
1866	253.9767319
1867	253.9493798
1868	253.9244616
1869	253.8958562
1870	253.8698204
1871	253.8412066
1872	253.8149522
1873	253.7873893
1874	253.7509913
1875	253.7216289
1876	253.6879762
1877	253.6636971
1878	253.6362812
1879	253.6089177
1880	253.5840288
1881	253.5548689
1882	253.526442
1883	253.4966758
1884	253.4685268
1885	253.4416425
1886	253.4119132
1887	253.3869887
1888	253.3578838
1889	253.3302081
1890	253.3059212
1891	253.2780428
1892	253.2538125
1893	253.2318762
1894	253.203084
1895	253.1754229
1896	253.1444105
1897	253.1160614
1898	253.0866439
1899	253.0601714
1900	253.0335028
1901	253.0049858
1902	252.9756972
1903	252.9518304
1904	252.9266385
1905	252.8983416
1906	252.8686651
1907	252.8452086
1908	252.8211151
1909	252.7904337
1910	252.7622901
1911	252.7340081
1912	252.7150677
1913	252.6889633
1914	252.6599574
1915	252.6303857
1916	252.6048353
1917	252.580198
1918	252.553606
1919	252.5304478
1920	252.4987829
1921	252.4736332
1922	252.4459406
1923	252.4177237
1924	252.3939924
1925	252.3710048
1926	252.3465988
1927	252.3230601
1928	252.2996874
1929	252.2769954
1930	252.2541624
1931	252.2296398
1932	252.2036602
1933	252.1805831
1934	252.1557471
1935	252.1300292
1936	252.1038619
1937	252.0806632
1938	252.0531732
1939	252.0232351
1940	251.9975518
1941	251.966939
1942	251.940232
1943	251.9192995
1944	251.8919449
1945	251.8645618
1946	251.8419686
1947	251.8160689
1948	251.7891142
1949	251.7660185
1950	251.7374385
1951	251.7131915
1952	251.6862621
1953	251.6623251
1954	251.6381845
1955	251.608632
1956	251.5866379
1957	251.5555429
1958	251.525001
1959	251.4988156
1960	251.4705756
1961	251.4444385
1962	251.4221926
1963	251.3916327
1964	251.3572475
1965	251.3349169
1966	251.3100592
1967	251.2828192
1968	251.2565504
1969	251.2301536
1970	251.2037884
1971	251.1766056
1972	251.1511386
1973	251.1284687
1974	251.0978406
1975	251.0747183
1976	251.0525553
1977	251.0257789
1978	251.0020907
1979	250.9740229
1980	250.9516817
1981	250.9231376
1982	250.9010652
1983	250.8696894
1984	250.8421447
1985	250.8199071
1986	250.7982957
1987	250.7693701
1988	250.7480126
1989	250.7212651
1990	250.6999211
1991	250.6732321
1992	250.6426457
1993	250.6194115
1994	250.5883602
1995	250.5648273
1996	250.5349649
1997	250.5130568
1998	250.491677
1999	250.4747211
2000	250.4500115
2001	250.4269852
2002	250.3977998
2003	250.3720146
2004	250.3502864
2005	250.3296853
2006	250.2999054
2007	250.2783806
2008	250.2537661
2009	250.2326083
2010	250.2081311
2011	250.1805138
2012	250.1528431
2013	250.1299584
2014	250.1014486
2015	250.0755906
2016	250.0505543
2017	250.0293512
2018	250.0072515
2019	249.9833332
2020	249.9599087
2021	249.9387937
2022	249.9123099
2023	249.8848307
2024	249.8598349
2025	249.8316501
2026	249.8070573
2027	249.7809041
2028	249.7519472
2029	249.7257228
2030	249.7038233
2031	249.6810165
2032	249.660207
2033	249.6357979
2034	249.6111442
2035	249.5893253
2036	249.5637336
2037	249.5401813
2038	249.5190761
2039	249.4953
2040	249.4739294
2041	249.4531551
2042	249.4258203
2043	249.3998352
2044	249.3791319
2045	249.3554287
2046	249.3291377
2047	249.3076773
2048	249.2788127
2049	249.257826
2050	249.2315279
2051	249.2094881
2052	249.1850165
2053	249.1526047
2054	249.1286959
2055	249.1042333
2056	249.0834902
2057	249.0619289
2058	249.0368183
2059	249.0166185
2060	248.9918858
2061	248.964418
2062	248.9396055
2063	248.9178296
2064	248.8955872
2065	248.8752923
2066	248.8552178
2067	248.8297206
2068	248.8092394
2069	248.789046
2070	248.7640154
2071	248.7424016
2072	248.7174487
2073	248.6933388
2074	248.6719646
2075	248.6449866
2076	248.6228604
2077	248.59908
2078	248.5745396
2079	248.554648
2080	248.5263455
2081	248.5035698
2082	248.4826087
2083	248.4578334
2084	248.4299217
2085	248.4048184
2086	248.3813041
2087	248.361567
2088	248.3413247
2089	248.31279
2090	248.292159
2091	248.2676833
2092	248.2410264
2093	248.2212197
2094	248.1999489
2095	248.1733345
2096	248.1536076
2097	248.1303843
2098	248.1106913
2099	248.0910481
2100	248.0714424
2101	248.0438327
2102	248.0214619
2103	247.9988641
2104	247.9724554
2105	247.9518793
2106	247.9287191
2107	247.904546
2108	247.8881165
2109	247.861787
2110	247.8412579
2111	247.8181385
2112	247.7902486
2113	247.7703506
2114	247.7430455
2115	247.7222249
2116	247.699034
2117	247.6729174
2118	247.6513779
2119	247.6318981
2120	247.6082184
2121	247.5846052
2122	247.557317
2123	247.5327514
2124	247.5137787
2125	247.4932167
2126	247.4670218
2127	247.4471451
2128	247.419902
2129	247.3956219
2130	247.3725187
2131	247.3476734
2132	247.3249385
2133	247.3022502
2134	247.2755874
2135	247.2497046
2136	247.2271012
2137	247.2050898
2138	247.179146
2139	247.1592286
2140	247.139104
2141	247.1170606
2142	247.0978033
2143	247.0778348
2144	247.0543383
2145	247.0354362
2146	247.0099185
2147	246.988265
2148	246.9662378
2149	246.944116
2150	246.9220365
2151	246.90582
2152	246.880071
2153	246.8539164
2154	246.8354065
2155	246.8195989
2156	246.7911692
2157	246.766072
2158	246.7463815
2159	246.7267139
2160	246.7117091
2161	246.6920549
2162	246.6728221
2163	246.6482338
2164	246.6218807
2165	246.6005529
2166	246.5796935
2167	246.5580782
2168	246.5398179
2169	246.5192746
2170	246.4994836
2171	246.4847713
2172	246.463223
2173	246.4377078
2174	246.418139
2175	246.3999347
2176	246.3790441
2177	246.3543937
2178	246.3291236
2179	246.3108646
2180	246.2903195
2181	246.274809
2182	246.2518126
2183	246.2268646
2184	246.2020375
2185	246.1837537
2186	246.1623271
2187	246.1410614
2188	246.1221939
2189	246.1033626
2190	246.0845673
2191	246.065808
2192	246.0404817
2193	246.0217487
2194	245.9968386
2195	245.9789775
2196	245.9539843
2197	245.9328124
2198	245.9132978
2199	245.89397
2200	245.8725152
2201	245.8524566
2202	245.8304995
2203	245.8054999
2204	245.7864557
2205	245.7679057
2206	245.7486495
2207	245.7240892
2208	245.6994602
2209	245.675295
2210	245.6570154
2211	245.6385695
2212	245.6198019
2213	245.5952617
2214	245.5769166
2215	245.5576468
2216	245.5393032
2217	245.5190086
2218	245.5012127
2219	245.4800061
2220	245.4557962
2221	245.4313474
2222	245.4133601
2223	245.3951375
2224	245.3718407
2225	245.3531788
2226	245.3357335
2227	245.3138664
2228	245.2897635
2229	245.2691711
2230	245.2445257
2231	245.22593
2232	245.2038344
2233	245.185773
2234	245.1662873
2235	245.1472298
2236	245.1285937
2237	245.1098398
2238	245.0924754
2239	245.0777626
2240	245.0569527
2241	245.0355183
2242	245.0162135
2243	244.997281
2244	244.9724534
2245	244.9524338
2246	244.9304504
2247	244.9099606
2248	244.8851809
2249	244.8645238
2250	244.8461236
2251	244.826143
2252	244.8025838
2253	244.7851564
2254	244.7654508
2255	244.7413278
2256	244.7273071
2257	244.7103399
2258	244.6861505
2259	244.6684257
2260	244.644396
2261	244.6239481
2262	244.6057153
2263	244.5817364
2264	244.5678421
2265	244.5439116
2266	244.5208761
2267	244.4975986
2268	244.4772035
2269	244.4573895
2270	244.434188
2271	244.4117673
2272	244.3888347
2273	244.3644627
2274	244.3469
2275	244.3250662
2276	244.3048889
2277	244.284536
2278	244.2670237
2279	244.2481035
2280	244.2280567
2281	244.2096076
2282	244.1865773
2283	244.1678949
2284	244.1509632
2285	244.127251
2286	244.1037252
2287	244.0846194
2288	244.0682356
2289	244.0500105
2290	244.0369172
2291	244.0188802
2292	244.0003629
2293	243.9824738
2294	243.9625011
2295	243.9396515
2296	243.9159566
2297	243.8977448
2298	243.8743698
2299	243.8508322
2300	243.8311602
2301	243.8133035
2302	243.7953845
2303	243.777459
2304	243.755534
2305	243.7358313
2306	243.7129599
2307	243.6960101
2308	243.6809039
2309	243.6583212
2310	243.6358256
2311	243.6181761
2312	243.5959821
2313	243.5795906
2314	243.562
2315	243.5424107
2316	243.5255818
2317	243.5091118
2318	243.4872031
2319	243.4677004
2320	243.4502953
2321	243.4274351
2322	243.4097524
2323	243.3960934
2324	243.3784581
2325	243.3610489
2326	243.344521
2327	243.3275166
2328	243.3047332
2329	243.2861026
2330	243.263684
2331	243.2472775
2332	243.224239
2333	243.2080974
2334	243.1895277
2335	243.1699408
2336	243.1503711
2337	243.1301084
2338	243.1092061
2339	243.0918914
2340	243.0756345
2341	243.0572822
2342	243.036828
2343	243.0141892
2344	242.996315
2345	242.9740959
2346	242.9560887
2347	242.9343666
2348	242.9159967
2349	242.8991845
2350	242.8809104
2351	242.8588624
2352	242.8422248
2353	242.8264547
2354	242.810224
2355	242.7930597
2356	242.7770124
2357	242.759491
2358	242.7398615
2359	242.7251672
2360	242.7129571
2361	242.6913053
2362	242.675346
2363	242.6550818
2364	242.6328317
2365	242.6137634
2366	242.5940849
2367	242.5713476
2368	242.5487819
2369	242.525888
2370	242.5069614
2371	242.4904189
2372	242.4705409
2373	242.4533572
2374	242.4314071
2375	242.4088403
2376	242.3898378
2377	242.3677218
2378	242.3459719
2379	242.326169
2380	242.304163
2381	242.2859592
2382	242.2703465
2383	242.2541686
2384	242.2345721
2385	242.2143027
2386	242.1935786
2387	242.1780024
2388	242.155543
2389	242.1333438
2390	242.1143672
2391	242.0955246
2392	242.0791137
2393	242.063446
2394	242.0469459
2395	242.0283121
2396	242.006414
2397	241.9844386
2398	241.9687575
2399	241.9566873
2400	241.940821
2401	241.9284416
2402	241.9067117
2403	241.8881857
2404	241.8674631
2405	241.8519132
2406	241.8361622
2407	241.820155
2408	241.7982839
2409	241.7823123
2410	241.7654763
2411	241.7492047
2412	241.7349769
2413	241.72013
2414	241.6983216
2415	241.6784125
2416	241.6571219
2417	241.6353605
2418	241.614176
2419	241.5994414
2420	241.5818071
2421	241.566253
2422	241.5443926
2423	241.5247458
2424	241.5089668
2425	241.4961325
2426	241.4740468
2427	241.4605097
2428	241.4436083
2429	241.4253272
2430	241.4103267
2431	241.391508
2432	241.3732195
2433	241.3516477
2434	241.3379663
2435	241.3259826
2436	241.3108362
2437	241.2913925
2438	241.27741
2439	241.2592496
2440	241.2370901
2441	241.2212824
2442	241.2075189
2443	241.1948932
2444	241.1729526
2445	241.1591268
2446	241.1410267
2447	241.1214934
2448	241.0990374
2449	241.0785447
2450	241.0584987
2451	241.0433628
2452	241.0275717
2453	241.0137443
2454	240.9987655
2455	240.97865
2456	240.9594894
2457	240.9406274
2458	240.9200355
2459	240.8985045
2460	240.8820026
2461	240.8631931
2462	240.8436001
2463	240.828719
2464	240.8077726
2465	240.7885965
2466	240.774867
2467	240.7536253
2468	240.7357752
2469	240.7196581
2470	240.7002017
2471	240.6791149
2472	240.6618802
2473	240.6461579
2474	240.6300365
2475	240.6094116
2476	240.5947181
2477	240.5765564
2478	240.5635097
2479	240.5439662
2480	240.5234276
2481	240.5041559
2482	240.4869673
2483	240.4694883
2484	240.4545341
2485	240.4388613
2486	240.4207856
2487	240.4000986
2488	240.3849302
2489	240.3657803
2490	240.3452129
2491	240.3254535
2492	240.3125156
2493	240.2934442
2494	240.2765028
2495	240.2592228
2496	240.2421456
2497	240.2284259
2498	240.2094435
2499	240.1948222
2500	240.1753419
2501	240.154895
2502	240.139771
2503	240.1256391
2504	240.107033
2505	240.0897826
2506	240.0710349
2507	240.0560297
2508	240.0357173
2509	240.019294
2510	240.0006824
2511	239.9862326
2512	239.9656344
2513	239.954725
2514	239.9396651
2515	239.9200165
2516	239.9012858
2517	239.8796937
2518	239.8591129
2519	239.8405034
2520	239.8260406
2521	239.8144105
2522	239.7998103
2523	239.7848909
2524	239.7662549
2525	239.7530571
2526	239.732634
2527	239.7185748
2528	239.7045596
2529	239.6866946
2530	239.6685112
2531	239.6528078
2532	239.634291
2533	239.6172959
2534	239.6027913
2535	239.5827578
2536	239.5625486
2537	239.5484115
2538	239.5351799
2539	239.5151612
2540	239.500333
2541	239.4880153
2542	239.4737424
2543	239.4533384
2544	239.4349816
2545	239.4181449
2546	239.403246
2547	239.3864408
2548	239.3718449
2549	239.3517171
2550	239.3351335
2551	239.3237651
2552	239.3029428
2553	239.2827232
2554	239.2663676
2555	239.2518483
2556	239.2379497
2557	239.2250907
2558	239.2070685
2559	239.1928356
2560	239.1753198
2561	239.1593149
2562	239.1451194
2563	239.1296367
2564	239.1098991
2565	239.0919827
2566	239.0800388
2567	239.0626693
2568	239.0487232
2569	239.0290348
2570	239.0108695
2571	238.9944193
2572	238.9819423
2573	238.9623796
2574	238.9427228
2575	238.9272074
2576	238.9099312
2577	238.8977917
2578	238.879522
2579	238.8658795
2580	238.8468898
2581	238.827504
2582	238.8154684
2583	238.7968136
2584	238.7824939
2585	238.7626537
2586	238.7430554
2587	238.726229
2588	238.7130664
2589	238.6940168
2590	238.6815251
2591	238.6670016
2592	238.6507932
2593	238.6350974
2594	238.6155462
2595	238.5963359
2596	238.5835006
2597	238.5665904
2598	238.5489098
2599	238.5296332
2600	238.5173131
2601	238.4988554
2602	238.4795703
2603	238.4657167
2604	238.4468702
2605	238.4264396
2606	238.4070198
2607	238.389046
2608	238.3698993
2609	238.3523605
2610	238.333518
2611	238.31675
2612	238.3008214
2613	238.2890212
2614	238.2761715
2615	238.2654609
2616	238.2544482
2617	238.2376444
2618	238.2170187
2619	238.2034781
2620	238.1866088
2621	238.1713517
2622	238.1590547
2623	238.1391096
2624	238.1215583
2625	238.104625
2626	238.0855428
2627	238.0732922
2628	238.0573923
2629	238.0405888
2630	238.0270014
2631	238.0092641
2632	237.9948053
2633	237.9814069
2634	237.9690841
2635	237.9549558
2636	237.9351244
2637	237.9216143
2638	237.9078058
2639	237.8943402
2640	237.8839382
2641	237.8645452
2642	237.8473414
2643	237.8309897
2644	237.811851
2645	237.7969747
2646	237.7849454
2647	237.7663418
2648	237.7529613
2649	237.73971
2650	237.7265603
2651	237.7094701
2652	237.6911816
2653	237.6745956
2654	237.6622127
2655	237.6458095
2656	237.6335683
2657	237.6220115
2658	237.6050152
2659	237.5882561
2660	237.5700732
2661	237.55349
2662	237.5384547
2663	237.5215555
2664	237.5051098
2665	237.4886795
2666	237.4763613
2667	237.4587249
2668	237.4400341
2669	237.4274754
2670	237.4153209
2671	237.3991282
2672	237.3844029
2673	237.3711089
2674	237.3543451
2675	237.3368008
2676	237.3237359
2677	237.3060809
2678	237.2893836
2679	237.2709033
2680	237.2545543
2681	237.2384927
2682	237.2260541
2683	237.2140474
2684	237.1977663
2685	237.1858688
2686	237.1741429
2687	237.1558479
2688	237.1374405
2689	237.1214643
2690	237.107956
2691	237.0917062
2692	237.0797113
2693	237.0680151
2694	237.0514862
2695	237.033685
2696	237.0149396
2697	237.0036165
2698	236.987829
2699	236.9717139
2700	236.9558759
2701	236.942432
2702	236.9266319
2703	236.9114465
2704	236.8956838
2705	236.8767367
2706	236.8646685
2707	236.8485956
2708	236.832573
2709	236.8226458
2710	236.8099627
2711	236.7945978
2712	236.776291
2713	236.7606892
2714	236.7421707
2715	236.7286212
2716	236.7134073
2717	236.6958928
2718	236.6802375
2719	236.6663331
2720	236.6490159
2721	236.6306781
2722	236.6131434
2723	236.6013854
2724	236.5858332
2725	236.5712785
2726	236.5554243
2727	236.5396486
2728	236.5216079
2729	236.5092353
2730	236.4954172
2731	236.4772923
2732	236.4635772
2733	236.4497827
2734	236.4317052
2735	236.41873
2736	236.4078707
2737	236.3920426
2738	236.3787056
2739	236.3627714
2740	236.3458568
2741	236.3285086
2742	236.314076
2743	236.3031328
2744	236.2903999
2745	236.2727946
2746	236.2617087
2747	236.2449187
2748	236.2283157
2749	236.2164891
2750	236.2055841
2751	236.1928217
2752	236.1771701
2753	236.1658242
2754	236.1505544
2755	236.1389432
2756	236.1230942
2757	236.1054104
2758	236.0913151
2759	236.0795874
2760	236.063963
2761	236.0511754
2762	236.0340076
2763	236.0169564
2764	236.0013837
2765	235.9834288
2766	235.9705753
2767	235.9569757
2768	235.9465781
2769	235.9319218
2770	235.9168157
2771	235.9058768
2772	235.8879774
2773	235.8750457
2774	235.8598363
2775	235.8434519
2776	235.8301445
2777	235.817295
2778	235.8010796
2779	235.7832719
2780	235.7702363
2781	235.7577636
2782	235.7401532
2783	235.7241277
2784	235.7128294
2785	235.6992002
2786	235.6811709
2787	235.6633978
2788	235.6471898
2789	235.6343274
2790	235.6164309
2791	235.6066741
2792	235.5911096
2793	235.5743485
2794	235.5587776
2795	235.5426026
2796	235.531841
2797	235.5173942
2798	235.4990187
2799	235.4828176
2800	235.4666891
2801	235.4568817
2802	235.4416055
2803	235.4301496
2804	235.4123688
2805	235.4009818
2806	235.3863541
2807	235.371631
2808	235.3604317
2809	235.3432074
2810	235.3317528
2811	235.3152882
2812	235.2979768
2813	235.2825959
2814	235.2679492
2815	235.2565113
2816	235.2400735
2817	235.2254651
2818	235.2078137
2819	235.1912395
2820	235.1778768
2821	235.164827
2822	235.1517179
2823	235.1394795
2824	235.124954
2825	235.1104565
2826	235.0939699
2827	235.078792
2828	235.0688113
2829	235.0570715
2830	235.0458714
2831	235.0351923
2832	235.0234897
2833	235.0142316
2834	234.99713
2835	234.9859732
2836	234.9761918
2837	234.9615569
2838	234.9496117
2839	234.9347825
2840	234.9173921
2841	234.9062632
2842	234.8888554
2843	234.8764681
2844	234.8595163
2845	234.8457803
2846	234.834423
2847	234.8196774
2848	234.8086116
2849	234.7919731
2850	234.7804271
2851	234.7663289
2852	234.7576172
2853	234.7412017
2854	234.7313389
2855	234.7164675
2856	234.7054559
2857	234.6941169
2858	234.6777866
2859	234.6667218
2860	234.65408
2861	234.6391581
2862	234.6286774
2863	234.6183003
2864	234.6039747
2865	234.5919386
2866	234.5776858
2867	234.5666728
2868	234.5520838
2869	234.5387417
2870	234.5267124
2871	234.5095356
2872	234.4929935
2873	234.4816021
2874	234.4644887
2875	234.4500129
2876	234.4389721
2877	234.4274222
2878	234.4173855
2879	234.4064836
2880	234.3927784
2881	234.3766958
2882	234.3627995
2883	234.3472623
2884	234.3357707
2885	234.3189118
2886	234.3043819
2887	234.2901212
2888	234.275888
2889	234.2650013
2890	234.2510143
2891	234.2381522
2892	234.2230287
2893	234.2084056
2894	234.1939598
2895	234.1836671
2896	234.1688863
2897	234.1521038
2898	234.1350367
2899	234.1219075
2900	234.1086682
2901	234.0921014
2902	234.0777058
2903	234.0658606
2904	234.0544661
2905	234.0426855
2906	234.02625
2907	234.0164599
2908	234.0026796
2909	233.9888311
2910	233.971878
2911	233.9582395
2912	233.9416604
2913	233.9310163
2914	233.9162768
2915	233.9004253
2916	233.8887644
2917	233.8749933
2918	233.8630787
2919	233.8472827
2920	233.8341108
2921	233.8217611
2922	233.8110862
2923	233.7967764
2924	233.7828596
2925	233.7686174
2926	233.7520337
2927	233.7400459
2928	233.7263662
2929	233.7122463
2930	233.6995373
2931	233.686195
2932	233.6721166
2933	233.6613408
2934	233.6493612
2935	233.6372398
2936	233.620754
2937	233.6075467
2938	233.5932448
2939	233.5799276
2940	233.5663445
2941	233.5558738
2942	233.5400762
2943	233.526098
2944	233.513935
2945	233.4972385
2946	233.4848303
2947	233.4682088
2948	233.4550997
2949	233.4444345
2950	233.4323496
2951	233.4190746
2952	233.4070353
2953	233.3928508
2954	233.3809949
2955	233.3677428
2956	233.3571572
2957	233.3454425
2958	233.3348872
2959	233.3201969
2960	233.3076758
2961	233.2975045
2962	233.2844821
2963	233.2681709
2964	233.2542121
2965	233.2404863
2966	233.2250657
2967	233.2117371
2968	233.1999604
2969	233.1898536
2970	233.1759678
2971	233.1605003
2972	233.1480254
2973	233.1349369
2974	233.1245874
2975	233.1084877
2976	233.0942171
2977	233.0838192
2978	233.0705773
2979	233.0557469
2980	233.0398571
2981	233.0275008
2982	233.0137843
2983	233.0020998
2984	232.988395
2985	232.9779903
2986	232.965013
2987	232.9536559
2988	232.9397957
2989	232.9283996
2990	232.9183965
2991	232.9028638
2992	232.8930181
2993	232.88045
2994	232.870141
2995	232.8590839
2996	232.8474863
2997	232.8343009
2998	232.8187393
2999	232.8055736
3000	232.7893194
3001	232.7761902
3002	232.7644094
3003	232.7526515
3004	232.7396737
3005	232.7308692
3006	232.7179245
3007	232.7051328
3008	232.690517
3009	232.6802713
3010	232.6679639
3011	232.6541505
3012	232.6453356
3013	232.6294039
3014	232.6142507
3015	232.6044232
3016	232.5885448
3017	232.5707602
3018	232.55726
3019	232.5421305
3020	232.5286533
3021	232.5188131
3022	232.5066418
3023	232.4955466
3024	232.4828496
3025	232.470933
3026	232.456133
3027	232.4430612
3028	232.4293782
3029	232.4164585
3030	232.4007323
3031	232.3885565
3032	232.373355
3033	232.3635294
3034	232.3531916
3035	232.3431401
3036	232.3356028
3037	232.3212806
3038	232.3119729
3039	232.2990878
3040	232.287901
3041	232.275081
3042	232.2597907
3043	232.2470126
3044	232.2338147
3045	232.2183795
3046	232.2057339
3047	232.1902013
3048	232.1761376
3049	232.1634693
3050	232.1501305
3051	232.1360065
3052	232.123662
3053	232.1103169
3054	232.0973495
3055	232.0816638
3056	232.0684233
3057	232.0553647
3058	232.0427516
3059	232.0314848
3060	232.0214246
3061	232.0080892
3062	231.9926991
3063	231.9812645
3064	231.9660169
3065	231.9560066
3066	231.9447567
3067	231.9336108
3068	231.9215872
3069	231.9129791
3070	231.900043
3071	231.8852552
3072	231.8722901
3073	231.862593
3074	231.8514819
3075	231.8411695
3076	231.8271362
3077	231.8162023
3078	231.8011789
3079	231.7870945
3080	231.7772174
3081	231.7645795
3082	231.7492157
3083	231.7363267
3084	231.7232008
3085	231.714309
3086	231.7000637
3087	231.6871231
3088	231.6750464
3089	231.6599292
3090	231.6453792
3091	231.6344458
3092	231.6262947
3093	231.6116172
3094	231.599441
3095	231.5864434
3096	231.5760607
3097	231.5662707
3098	231.5564999
3099	231.5426398
3100	231.5313761
3101	231.5220164
3102	231.5069271
3103	231.4931591
3104	231.4828357
3105	231.4705424
3106	231.4577101
3107	231.4487466
3108	231.4395141
3109	231.4285533
3110	231.4202797
3111	231.405317
3112	231.3931593
3113	231.3821775
3114	231.3729356
3115	231.3614039
3116	231.3487996
3117	231.3358661
3118	231.3253197
3119	231.3128929
3120	231.2999869
3121	231.2869923
3122	231.2748337
3123	231.2640877
3124	231.2492649
3125	231.2403568
3126	231.2261408
3127	231.2151111
3128	231.2036645
3129	231.1907784
3130	231.180512
3131	231.1725639
3132	231.1575893
3133	231.1466998
3134	231.1342924
3135	231.1240191
3136	231.1143312
3137	231.0977218
3138	231.0855972
3139	231.0746865
3140	231.0645439
3141	231.0559322
3142	231.0443984
3143	231.0307709
3144	231.0205762
3145	231.0059268
3146	230.9932227
3147	230.9819436
3148	230.9677399
3149	230.9598078
3150	230.9519043
3151	230.9391553
3152	230.9301216
3153	230.9216736
3154	230.9063458
3155	230.8959279
3156	230.8824318
3157	230.872473
3158	230.8630107
3159	230.8503581
3160	230.8411588
3161	230.8276631
3162	230.8179874
3163	230.8041326
3164	230.7921579
3165	230.7839921
3166	230.7718131
3167	230.7603822
3168	230.7508918
3169	230.7361263
3170	230.7233905
3171	230.7121598
3172	230.7043572
3173	230.6949797
3174	230.6837546
3175	230.6759527
3176	230.664407
3177	230.6536464
3178	230.6420353
3179	230.6312164
3180	230.6231135
3181	230.6124953
3182	230.5941062
3183	230.5815146
3184	230.5668846
3185	230.5572637
3186	230.5460855
3187	230.5356879
3188	230.5229773
3189	230.5143087
3190	230.5008652
3191	230.4862495
3192	230.4766922
3193	230.4672884
3194	230.4571565
3195	230.4433477
3196	230.4313364
3197	230.417679
3198	230.4083985
3199	230.399338
3200	230.3907285
3201	230.3804134
3202	230.3686442
3203	230.3554432
3204	230.3468367
3205	230.3394246
3206	230.3243084
3207	230.3132094
3208	230.3019901
3209	230.2915171
3210	230.2829466
3211	230.273694
3212	230.2622945
3213	230.2446393
3214	230.2341926
3215	230.2236046
3216	230.2139627
3217	230.2031511
3218	230.1955059
3219	230.1835612
3220	230.1759391
3221	230.1682993
3222	230.1577787
3223	230.1489218
3224	230.1374361
3225	230.124684
3226	230.1115465
3227	230.1033808
3228	230.0956368
3229	230.0884856
3230	230.0767187
3231	230.067137
3232	230.0580178
3233	230.0495439
3234	230.0403156
3235	230.0293329
3236	230.0198351
3237	230.0109623
3238	230.0007455
3239	229.9875182
3240	229.9778034
3241	229.9629004
3242	229.9525723
3243	229.9407676
3244	229.9294708
3245	229.9178758
3246	229.9036409
3247	229.8896344
3248	229.8805813
3249	229.8718755
3250	229.8571506
3251	229.8417983
3252	229.8288234
3253	229.8198034
3254	229.806862
